"x"
"oil covering the bottom of"
"most of the cocktails at"
"and mine as well is"
"as well is the french"
"s starting point and mine"
"starting point and mine as"
"point and mine as well"
"well is the french martini"
"stella s starting point and"
"mine as well is the"
"from there your waiter will"
"couple of options that you"
"your waiter will explain a"
"a couple of options that"
"there your waiter will explain"
"waiter will explain a couple"
"explain a couple of options"
"of options that you might"
"will explain a couple of"
"options that you might enjoy"
"was doing the recommending the"
"the recommending the explanations were"
"ryan was doing the recommending"
"recommending the explanations were flawless"
"since ryan was doing the"
"doing the recommending the explanations"
"sv well i think you"
"saw it from a better"
"i think you saw it"
"a better angle than i"
"from a better angle than"
"think you saw it from"
"it from a better angle"
"well i think you saw"
"you saw it from a"
"better angle than i did"
"mirrors are not really big"
"the mirrors are not really"
"everything went initially according to"
"went initially according to plan"
"i think everything went initially"
"think everything went initially according"
"three tyres except the rear"
"changed all three tyres except"
"all three tyres except the"
"we changed all three tyres"
"tyres except the rear left"
"tight yet and we put"
"but i think it wasn"
"think it wasn t tight"
"wasn t tight yet and"
"i think it wasn t"
"and we put the car"
"t tight yet and we"
"yet and we put the"
"it wasn t tight yet"
"it went on but i"
"the car down back on"
"down back on the floor"
"put the car down back"
"car down back on the"
"on but i think it"
"went on but i think"
"we put the car down"
"lost a lot of time"
"not done yet so we"
"put the car back up"
"they realized it is not"
"in the mirror that they"
"the car back up and"
"to put the car back"
"we had to put the"
"saw it in the mirror"
"realized it is not done"
"it in the mirror that"
"yet so we had to"
"i saw it in the"
"so we had to put"
"and lost a lot of"
"back up and lost a"
"up and lost a lot"
"mirror that they realized it"
"car back up and lost"
"done yet so we had"
"the mirror that they realized"
"is not done yet so"
"that they realized it is"
"had to put the car"
"it is not done yet"
"position to fernando in the"
"in the pit box and"
"pit box and to lewis"
"lost directly the position to"
"to fernando in the pit"
"and to lewis on the"
"the pit box and to"
"box and to lewis on"
"the position to fernando in"
"directly the position to fernando"
"to lewis on the circuit"
"fernando in the pit box"
"i think it was a"
"up to that stage i"
"to that stage i think"
"stage i think it was"
"think it was a very"
"that stage i think it"
"was a very good race"
"it was a very good"
"i had an excellent start"
"excellent start and an excellent"
"and an excellent first stint"
"an excellent start and an"
"start and an excellent first"
"had an excellent start and"
"tricky conditions i was able"
"able to open a big"
"for the rest of the"
"open a big big gap"
"which helped us for the"
"i was able to open"
"in these tricky conditions i"
"big gap which helped us"
"conditions i was able to"
"big big gap which helped"
"helped us for the rest"
"the rest of the race"
"us for the rest of"
"a big big gap which"
"was able to open a"
"gap which helped us for"
"these tricky conditions i was"
"to open a big big"
"as ferrari had very good"
"to respect that and take"
"pace and we have to"
"have been a tight race"
"good pace and we have"
"race as ferrari had very"
"respect that and take it"
"a tight race as ferrari"
"we have to respect that"
"very good pace and we"
"that and take it into"
"on i think it would"
"would have been a tight"
"and take it into account"
"been a tight race as"
"have to respect that and"
"say as fernando touched on"
"had very good pace and"
"it is difficult to say"
"ferrari had very good pace"
"touched on i think it"
"difficult to say as fernando"
"fernando touched on i think"
"i think it would have"
"and we have to respect"
"is difficult to say as"
"tight race as ferrari had"
"it would have been a"
"to say as fernando touched"
"think it would have been"
"as fernando touched on i"
"unlucky or finishing second because"
"or finishing second because of"
"not just us maybe being"
"maybe being unlucky or finishing"
"finishing second because of a"
"second because of a mistake"
"being unlucky or finishing second"
"just us maybe being unlucky"
"us maybe being unlucky or"
"it was not just us"
"was not just us maybe"
"very competitive today and it"
"way to the chequered flag"
"competitive today and it would"
"ferrari especially fernando was very"
"today and it would have"
"especially ferrari especially fernando was"
"i think especially ferrari especially"
"think especially ferrari especially fernando"
"have been a long way"
"been a long way to"
"was very competitive today and"
"would have been a long"
"especially fernando was very competitive"
"a long way to the"
"and it would have been"
"it would have been a"
"fernando was very competitive today"
"long way to the chequered"
"wet even struggling a bit"
"places and the other half"
"exciting race with the conditions"
"the conditions with one half"
"sunshine on the same track"
"in places and the other"
"the other half dry sunshine"
"and the other half dry"
"completely wet even struggling a"
"half completely wet even struggling"
"a bit and aquaplaning in"
"bit and aquaplaning in places"
"dry sunshine on the same"
"aquaplaning in places and the"
"race with the conditions with"
"an exciting race with the"
"was an exciting race with"
"with the conditions with one"
"and aquaplaning in places and"
"struggling a bit and aquaplaning"
"one half completely wet even"
"even struggling a bit and"
"half dry sunshine on the"
"conditions with one half completely"
"with one half completely wet"
"other half dry sunshine on"
"it was an exciting race"
"i think it can only"
"think it can only happen"
"it can only happen around"
"can only happen around here"
"makes it very tricky in"
"as it makes it very"
"makes it very special to"
"it makes it very tricky"
"very tricky in these conditions"
"us as it makes it"
"it very special to us"
"it very tricky in these"
"very special to us as"
"to us as it makes"
"special to us as it"
"it makes it very special"
"but it makes it very"
"i think it was an"
"it was an exciting race"
"think it was an exciting"
"i lost a lot to"
"a lot to fernando behind"
"lot to fernando behind lewis"
"then i lost a lot"
"lost a lot to fernando"
"couldn t get past initially"
"initially and it gets more"
"get past initially and it"
"t get past initially and"
"past initially and it gets"
"and it gets more difficult"
"i couldn t get past"
"i lost the front tyres"
"the front tyres right behind"
"i was so close and"
"lost the front tyres right"
"right behind him as i"
"wasn t easy to attack"
"close and it wasn t"
"behind him as i was"
"tyres right behind him as"
"it wasn t easy to"
"him as i was so"
"as i was so close"
"and it wasn t easy"
"front tyres right behind him"
"was so close and it"
"so close and it wasn"
"chance maybe into copse but"
"too good so i ran"
"was too good so i"
"so i ran into his"
"and could not use the"
"could not use the momentum"
"had one chance maybe into"
"good so i ran into"
"but i think in hindsight"
"into his back too soon"
"too soon on the straight"
