"x"
"asked to be born"
"never asked to be"
"handsome or charismatic or"
"to be born athletic"
"or handsome or charismatic"
"charismatic or left handed"
"born athletic or handsome"
"or charismatic or left"
"athletic or handsome or"
"he never got a"
"got a vote to"
"to be granted some"
"be placed into a"
"prove fruitful within america"
"within america s chosen"
"into a missionary family"
"family or to be"
"some skills that prove"
"fruitful within america s"
"missionary family or to"
"a missionary family or"
"granted some skills that"
"vote to be placed"
"a vote to be"
"be granted some skills"
"or to be granted"
"america s chosen obsession"
"never got a vote"
"placed into a missionary"
"to be placed into"
"skills that prove fruitful"
"that prove fruitful within"
"himself on being a"
"purity is said to"
"man of substance one"
"is said to be"
"seems sincere and purity"
"he does set himself"
"does set himself on"
"sincere and purity is"
"genuine humility seems sincere"
"said to be authentic"
"on being a man"
"substance one in whom"
"whom kindness appears genuine"
"a man of substance"
"set himself on being"
"humility seems sincere and"
"kindness appears genuine humility"
"appears genuine humility seems"
"but he does set"
"and purity is said"
"one in whom kindness"
"being a man of"
"in whom kindness appears"
"of substance one in"
"scalettar professor of physics"
"richard scalettar professor of"
"know you re busy"
"i know you re"
"you work as a"
"your writing or the"
"your work influence your"
"work as a youth"
"a youth counsellor did"
"the theme in anyway"
"influence your writing or"
"or the theme in"
"did your work influence"
"youth counsellor did your"
"work influence your writing"
"as a youth counsellor"
"writing or the theme"
"counsellor did your work"
"my point i suppose"
"i suppose is that"
"coffey and thanks for"
"thanks for the shout"
"suppose is that pace"
"point i suppose is"
"that pace clare coffey"
"for the shout out"
"the shout out clare"
"clare coffey and thanks"
"pace clare coffey and"
"is that pace clare"
"and thanks for the"
"the haters of yore"
"difference from the haters"
"of yore i m"
"from the haters of"
"it s a nice"
"s a nice difference"
"m hardly a paragon"
"i m hardly a"
"nice difference from the"
"paragon of well anything"
"hardly a paragon of"
"yore i m hardly"
"a paragon of well"
"a nice difference from"
"haters of yore i"
"found beautiful nurturing or"
"for your soul it"
"you in the ass"
"that if you give"
"s going to come"
"anything that you found"
"bite you in the"
"beautiful nurturing or salutary"
"riled up said haters"
"life contained anything that"
"whole prior life contained"
"your whole prior life"
"salutary for your soul"
"haters i firmly believe"
"probably what riled up"
"or salutary for your"
"back and bite you"
"prior life when you"
"whole prior life when"
"life when you have"
"that is your whole"
"your soul it s"
"contained anything that you"
"up said haters i"
"nurturing or salutary for"
"nonetheless and this is"
"is probably what riled"
"but nonetheless and this"
"come back and bite"
"up your whole prior"
"soul it s going"
"this is probably what"
"is your whole prior"
"i firmly believe that"
"believe that if you"
"have children if that"
"if that is your"
"you found beautiful nurturing"
"firmly believe that if"
"give up your whole"
"what riled up said"
"to come back and"
"you have children if"
"and bite you in"
"going to come back"
"that you found beautiful"
"children if that is"
"prior life contained anything"
"if you give up"
"said haters i firmly"
"it s going to"
"and this is probably"
"when you have children"
"you give up your"
"that s a life"
"which is undoubtedly the"
"s a life you"
"professional motherhood unless that"
"i don t believe"
"have always wanted which"
"the case for many"
"case for many mothers"
"is undoubtedly the case"
"don t believe in"
"trained for and have"
"unless that s a"
"always wanted which is"
"call professional motherhood unless"
"you might call professional"
"for and have always"
"t believe in what"
"undoubtedly the case for"
"you ve been trained"
"in what you might"
"might call professional motherhood"
"life you ve been"
"been trained for and"
"believe in what you"
"what you might call"
"motherhood unless that s"
"and have always wanted"
"ve been trained for"
"a life you ve"
"wanted which is undoubtedly"
"on a related note"
"trolls and former friends"
"note i m convinced"
"of unsuccess the kind"
"imagined is the natural"
"time during which you"
"to maintain some sort"
"arts critic commenter seems"
"children for certain periods"
"maintain some sort of"
"some kind of reliable"
"success that the other"
"troll former friend s"
"to have access to"
"of reliable child care"
"m convinced whatever lurking"
"way to maintain some"
"of time during which"
"is to have access"
"periods of time during"
"convinced whatever lurking trolls"
"former friends might think"
"for certain periods of"
"that is of my"
"is of my troll"
"and former friends might"
"which you practice your"
"that the other arts"
"care in which someone"
"of my troll former"
"cares for your children"
"might think that the"
"than you the artist"
"the kind of success"
"talented person in the"
"being a talented person"
"someone other than you"
"the flip side that"
"of culturally defined success"
"related note i m"
"sort of culturally defined"
"certain periods of time"
"a related note i"
"the only way to"
"kind of reliable child"
"and on a related"
"access to some kind"
"artist mother cares for"
"side that is of"
"in the arts is"
"for your children for"
"flip side that is"
"is the natural outcome"
"the natural outcome of"
"former friend s concept"
"s concept of unsuccess"
"which someone other than"
"you the artist mother"
"to have imagined is"
"culturally defined success the"
"arts is to have"
"friends might think that"
"child care in which"
"to some kind of"
"outcome of being a"
"that the only way"
"critic commenter seems to"
"i m convinced whatever"
"of being a talented"
"the arts is to"
"my troll former friend"
"success the flip side"
"only way to maintain"
"seems to have imagined"
"your children for certain"
"reliable child care in"
"commenter seems to have"
"some sort of culturally"
"a talented person in"
"kind of success that"
"unsuccess the kind of"
"think that the only"
"of success that the"
"defined success the flip"
"concept of unsuccess the"
"other than you the"
"have imagined is the"
"person in the arts"
"natural outcome of being"
"other arts critic commenter"
"mother cares for your"
"during which you practice"
"lurking trolls and former"
"whatever lurking trolls and"
"you practice your art"
"in which someone other"
"friend s concept of"
"the artist mother cares"
"have access to some"
"the other arts critic"
"angelina jolie has six"
"from someone who knows"
"it from someone who"
"six nannies one for"
"has six nannies one"
"one for each child"
"imagination notwithstanding i have"
"nannies one for each"
"knows that angelina jolie"
"cultural imagination notwithstanding i"
"have it from someone"
"i have it from"
"notwithstanding i have it"
"jolie has six nannies"
"and the cultural imagination"
"who knows that angelina"
"someone who knows that"
"that angelina jolie has"
"the cultural imagination notwithstanding"
"this access so a"
"mothers have this access"
"lot of artist mothers"
"a lot of artist"
"stop practicing their art"
"of artist mothers have"
"not a lot of"
"have this access so"
"artist mothers have this"
"so a lot of"
"artist mothers stop practicing"
"of artist mothers stop"
"access so a lot"
"mothers stop practicing their"
"to are those that"
"if not by quantifiable"
"any thoughts that suggest"
"can be backed up"
"then by anecdotal experience"
"if you dear reader"
"dear reader have any"
"credence to are those"
"reader have any thoughts"
"the thoughts i give"
"that suggest otherwise and"
"be backed up if"
"by quantifiable evidence then"
"up if not by"
"have any thoughts that"
"that can be backed"
"backed up if not"
"give credence to are"
"otherwise and generally the"
"not by quantifiable evidence"
"you dear reader have"
"are those that can"
"suggest otherwise and generally"
"generally the thoughts i"
"i give credence to"
"and generally the thoughts"
"thoughts i give credence"
